Strike,Type,OI,Volume
4410.0,Call,0.0,0.0
4430.0,Put,2.0,8.0
4430.0,Call,0.0,0.0
4480.0,Call,0.0,0.0
4485.0,Put,5.0,4.0
4565.0,Call,9.0,20.0
4570.0,Put,4.0,2.0
4620.0,Put,2.0,1.0
4610.0,Put,3.0,0.0
4660.0,Call,33.0,33.0
4705.0,Call,0.0,0.0
4705.0,Put,0.0,0.0
4355.0,Call,0.0,0.0
4360.0,Put,9.0,2.0
4345.0,Call,0.0,0.0
4425.0,Call,0.0,0.0
4725.0,Call,39.0,48.0
4635.0,Put,1.0,2.0
4785.0,Put,0.0,0.0
4640.0,Put,0.0,0.0
4475.0,Put,11.0,13.0
4575.0,Put,5.0,11.0
4650.0,Call,81.0,46.0
4645.0,Put,0.0,0.0
4700.0,Put,42.0,0.0
4675.0,Call,39.0,47.0
4350.0,Call,0.0,0.0
4625.0,Call,19.0,23.0
4700.0,Call,128.0,75.0
4450.0,Put,118.0,136.0
4600.0,Call,184.0,227.0
4450.0,Call,0.0,0.0
4400.0,Call,0.0,0.0
4725.0,Put,1.0,1.0
4425.0,Put,376.0,254.0
4675.0,Put,1.0,0.0
4375.0,Put,22.0,11.0
4550.0,Put,93.0,66.0
4575.0,Call,18.0,19.0
4670.0,Call,37.0,4.0
4730.0,Call,0.0,0.0
4745.0,Call,2.0,0.0
4755.0,Put,2.0,0.0
4350.0,Put,205.0,14.0
4530.0,Call,1.0,6.0
4505.0,Call,0.0,0.0
4505.0,Put,4.0,9.0
4610.0,Call,10.0,26.0
4780.0,Put,0.0,0.0
4770.0,Call,3.0,2.0
4400.0,Put,203.0,32.0
4550.0,Call,72.0,82.0
4485.0,Call,0.0,0.0
4605.0,Put,11.0,12.0
4595.0,Call,10.0,13.0
4460.0,Put,8.0,13.0
4370.0,Call,0.0,0.0
4395.0,Call,0.0,0.0
4405.0,Put,4.0,2.0
4470.0,Put,0.0,0.0
4480.0,Put,22.0,24.0
4340.0,Put,1.0,0.0
4390.0,Call,0.0,0.0
4390.0,Put,4.0,1.0
4545.0,Put,12.0,11.0
4540.0,Call,4.0,8.0
4465.0,Put,3.0,3.0
4465.0,Call,1.0,2.0
4615.0,Call,8.0,15.0
4615.0,Put,8.0,5.0
4715.0,Call,1.0,0.0
4730.0,Put,0.0,0.0
4760.0,Put,0.0,0.0
4735.0,Put,0.0,0.0
4720.0,Call,10.0,10.0
4755.0,Call,5.0,4.0
4745.0,Put,2.0,0.0
4790.0,Put,0.0,0.0
4780.0,Call,1.0,0.0
4770.0,Put,0.0,0.0
4765.0,Call,1.0,0.0
4490.0,Call,0.0,0.0
4500.0,Call,6.0,12.0
4625.0,Put,51.0,4.0
4525.0,Call,2.0,2.0
4665.0,Call,18.0,17.0
4380.0,Call,0.0,0.0
4530.0,Put,52.0,56.0
4510.0,Put,15.0,39.0
4565.0,Put,4.0,8.0
4380.0,Put,5.0,4.0
4385.0,Call,0.0,0.0
4775.0,Call,20.0,0.0
4775.0,Put,0.0,0.0
4525.0,Put,18.0,18.0
4750.0,Put,1.0,1.0
4420.0,Call,0.0,0.0
4385.0,Put,1.0,0.0
4420.0,Put,1.0,3.0
4415.0,Call,0.0,0.0
4650.0,Put,61.0,1.0
4600.0,Put,27.0,5.0
4660.0,Put,1.0,0.0
4670.0,Put,0.0,0.0
4715.0,Put,1.0,0.0
4740.0,Put,0.0,0.0
4785.0,Call,0.0,0.0
4545.0,Call,6.0,7.0
4630.0,Call,24.0,5.0
4375.0,Call,0.0,0.0
4590.0,Put,3.0,1.0
4690.0,Put,0.0,0.0
4685.0,Put,0.0,0.0
4680.0,Call,13.0,15.0
4695.0,Put,0.0,0.0
4365.0,Call,0.0,0.0
4360.0,Call,0.0,0.0
4435.0,Call,0.0,0.0
4440.0,Put,45.0,42.0
4445.0,Put,10.0,10.0
4440.0,Call,0.0,0.0
4580.0,Put,8.0,3.0
4570.0,Call,12.0,22.0
4635.0,Call,8.0,9.0
4455.0,Put,0.0,0.0
4455.0,Call,0.0,0.0
4365.0,Put,2.0,1.0
4475.0,Call,1.0,1.0
4735.0,Call,22.0,2.0
4765.0,Put,0.0,0.0
4680.0,Put,0.0,0.0
4685.0,Call,1.0,0.0
4590.0,Call,18.0,28.0
4595.0,Put,12.0,0.0
4665.0,Put,4.0,4.0
4750.0,Call,40.0,7.0
4690.0,Call,14.0,14.0
4585.0,Put,3.0,3.0
4580.0,Call,22.0,32.0
4720.0,Put,0.0,0.0
4560.0,Call,48.0,56.0
4555.0,Put,15.0,24.0
4345.0,Put,3.0,3.0
4355.0,Put,23.0,1.0
4535.0,Call,0.0,0.0
4535.0,Put,6.0,4.0
4645.0,Call,22.0,4.0
4640.0,Call,9.0,9.0
4500.0,Put,87.0,222.0
4340.0,Call,0.0,0.0
4395.0,Put,4.0,2.0
4405.0,Call,0.0,0.0
4435.0,Put,1.0,1.0
4510.0,Call,0.0,0.0
4515.0,Call,1.0,1.0
4515.0,Put,5.0,7.0
4555.0,Call,21.0,24.0
4560.0,Put,3.0,9.0
4585.0,Call,24.0,42.0
4655.0,Put,0.0,0.0
4710.0,Put,25.0,0.0
4710.0,Call,0.0,0.0
4790.0,Call,0.0,0.0
4370.0,Put,0.0,0.0
4410.0,Put,4.0,3.0
4445.0,Call,0.0,0.0
4655.0,Call,38.0,13.0
4760.0,Call,0.0,0.0
4415.0,Put,3.0,1.0
4470.0,Call,0.0,0.0
4495.0,Put,8.0,9.0
4495.0,Call,2.0,4.0
4540.0,Put,11.0,14.0
4740.0,Call,8.0,2.0
4695.0,Call,0.0,0.0
4520.0,Put,296.0,349.0
4460.0,Call,0.0,0.0
4490.0,Put,23.0,48.0
4520.0,Call,3.0,5.0
4620.0,Call,15.0,20.0
4605.0,Call,43.0,21.0
4630.0,Put,1.0,1.0
