Strike,Type,OI,Volume
7780.0,Put,0.0,0.0
7775.0,Put,0.0,0.0
7770.0,Put,0.0,0.0
7770.0,Call,0.0,0.0
7780.0,Call,0.0,0.0
7245.0,Call,3.0,1.0
7365.0,Call,30.0,19.0
7345.0,Call,77.0,6.0
7310.0,Put,415.0,619.0
7590.0,Put,1.0,2.0
7520.0,Put,16.0,27.0
7740.0,Put,0.0,0.0
7735.0,Put,0.0,0.0
7735.0,Call,3.0,0.0
7480.0,Call,851.0,2390.0
7580.0,Put,0.0,0.0
7730.0,Put,0.0,0.0
7355.0,Put,458.0,722.0
7355.0,Call,48.0,9.0
7620.0,Call,16.0,10.0
7590.0,Call,471.0,43.0
7205.0,Call,0.0,0.0
7440.0,Call,301.0,971.0
7490.0,Put,53.0,118.0
7320.0,Call,41.0,0.0
7250.0,Call,81.0,8.0
7380.0,Put,407.0,1008.0
7500.0,Call,3723.0,9268.0
7130.0,Call,5.0,0.0
7210.0,Put,243.0,86.0
7300.0,Call,168.0,12.0
7435.0,Put,467.0,846.0
7415.0,Call,116.0,147.0
7750.0,Call,7852.0,7801.0
7225.0,Put,710.0,720.0
7350.0,Call,137.0,26.0
7450.0,Put,1922.0,3935.0
7700.0,Call,492.0,330.0
7300.0,Put,1220.0,1796.0
7125.0,Call,36.0,0.0
7200.0,Call,77.0,1.0
7275.0,Put,1026.0,1211.0
7350.0,Put,1171.0,2664.0
7125.0,Put,598.0,134.0
7420.0,Call,227.0,301.0
7800.0,Call,6894.0,6955.0
7180.0,Put,550.0,48.0
7475.0,Call,904.0,2421.0
7800.0,Put,1.0,0.0
7190.0,Call,40.0,0.0
7310.0,Call,156.0,42.0
7290.0,Put,544.0,1342.0
7700.0,Put,0.0,0.0
7275.0,Call,59.0,1.0
7150.0,Put,1138.0,907.0
7400.0,Call,853.0,109.0
7160.0,Call,51.0,1.0
7650.0,Call,62.0,9.0
7325.0,Call,232.0,8.0
7330.0,Call,68.0,2.0
7370.0,Put,433.0,821.0
7470.0,Call,446.0,1300.0
7210.0,Call,5.0,0.0
7280.0,Call,61.0,4.0
7525.0,Call,855.0,1587.0
7600.0,Call,469.0,749.0
7220.0,Call,109.0,0.0
7490.0,Call,799.0,2227.0
7850.0,Call,1.0,0.0
7505.0,Call,1324.0,2280.0
7425.0,Put,685.0,1465.0
7270.0,Call,56.0,4.0
7340.0,Put,474.0,970.0
7175.0,Put,319.0,68.0
7140.0,Put,245.0,119.0
7320.0,Put,545.0,1112.0
7685.0,Call,0.0,0.0
7695.0,Put,1.0,0.0
7720.0,Call,200.0,1.0
7470.0,Put,609.0,1461.0
7540.0,Call,687.0,1130.0
7430.0,Put,1021.0,1859.0
7440.0,Put,192.0,1108.0
7130.0,Put,488.0,20.0
7575.0,Put,1.0,1.0
7550.0,Put,370.0,374.0
7185.0,Put,158.0,33.0
7330.0,Put,591.0,1222.0
7810.0,Call,0.0,0.0
7200.0,Put,2257.0,1405.0
7335.0,Put,420.0,462.0
7335.0,Call,23.0,3.0
7235.0,Put,409.0,418.0
7460.0,Call,387.0,1323.0
7170.0,Put,308.0,88.0
7165.0,Call,0.0,0.0
7185.0,Call,1.0,0.0
7150.0,Call,41.0,0.0
7190.0,Put,233.0,111.0
7420.0,Put,947.0,1878.0
7250.0,Put,1207.0,1399.0
7805.0,Call,0.0,0.0
7795.0,Call,0.0,0.0
7805.0,Put,0.0,0.0
7810.0,Put,0.0,0.0
7795.0,Put,0.0,0.0
7550.0,Call,2128.0,3096.0
7390.0,Put,386.0,771.0
7170.0,Call,9.0,1.0
7635.0,Call,77.0,71.0
7650.0,Put,1.0,1.0
7410.0,Put,461.0,1343.0
7725.0,Put,1.0,0.0
7655.0,Put,0.0,0.0
7515.0,Put,24.0,58.0
7135.0,Call,1.0,0.0
7225.0,Call,18.0,1.0
7360.0,Put,721.0,1225.0
7655.0,Call,6.0,6.0
7290.0,Call,59.0,11.0
7120.0,Put,59.0,21.0
7160.0,Put,279.0,50.0
7750.0,Put,0.0,0.0
7400.0,Put,2589.0,4764.0
7375.0,Call,207.0,41.0
7360.0,Call,195.0,48.0
7325.0,Put,797.0,1204.0
7640.0,Call,7.0,6.0
7645.0,Put,0.0,0.0
7145.0,Put,311.0,20.0
7145.0,Call,1.0,1.0
7175.0,Call,33.0,1.0
7730.0,Call,0.0,0.0
7850.0,Put,0.0,0.0
7450.0,Call,387.0,1562.0
7370.0,Call,237.0,21.0
7630.0,Put,1.0,0.0
7640.0,Put,0.0,0.0
7760.0,Call,0.0,0.0
7760.0,Put,0.0,0.0
7660.0,Call,41.0,1.0
7660.0,Put,0.0,0.0
7645.0,Call,1.0,0.0
7545.0,Call,640.0,948.0
7785.0,Put,0.0,0.0
7790.0,Call,0.0,0.0
7240.0,Call,97.0,0.0
7260.0,Put,337.0,238.0
7480.0,Put,179.0,575.0
7560.0,Put,0.0,0.0
7560.0,Call,717.0,867.0
7410.0,Call,115.0,188.0
7690.0,Put,0.0,0.0
7165.0,Put,225.0,83.0
7570.0,Call,397.0,165.0
7615.0,Put,1.0,0.0
7215.0,Call,0.0,0.0
7785.0,Call,1.0,0.0
7790.0,Put,0.0,0.0
7595.0,Put,1.0,0.0
7515.0,Call,3647.0,4999.0
7535.0,Put,4.0,6.0
7565.0,Put,0.0,0.0
7520.0,Call,849.0,1826.0
7140.0,Call,43.0,0.0
7425.0,Call,610.0,402.0
7245.0,Put,224.0,179.0
7235.0,Call,0.0,0.0
7390.0,Call,185.0,347.0
7295.0,Call,28.0,18.0
7220.0,Put,434.0,453.0
7270.0,Put,542.0,824.0
7120.0,Call,9.0,0.0
7625.0,Call,903.0,757.0
7615.0,Call,103.0,6.0
7605.0,Call,63.0,66.0
7625.0,Put,0.0,0.0
7635.0,Put,0.0,0.0
7630.0,Call,71.0,2.0
7595.0,Call,47.0,55.0
